"time","batteryThermal.temperature","der(batteryThermal.temperature)","battery.current","battery.voltage","batteryThermal.heatGeneration","motor.speed","motor.torque"
267,25.17318547845345,-0.0001206888294354198,5.34814493249014,399.9465185506751,0.2860265421891997,1930.371013501972,106.9628986498028
268,25.17306984818439,-0.0001114141311412407,5.389180186244963,399.9461081981376,0.290432630798153,1922.163962751008,107.7836037248993
269,25.17296371989406,-0.0001016575257393695,5.432298564313595,399.9456770143569,0.2950986769184355,1913.540287137281,108.6459712862719
270,25.17286757118166,-9.141946835942493e-05,5.47745751406263,399.9452254248594,0.3000254081836117,1904.508497187474,109.5491502812526
271,25.17278187958995,-8.070065969375607e-05,5.524612469060776,399.9447538753094,0.3052134293330181,1895.077506187845,110.4922493812155
272,25.17270712260525,-6.950209034121713e-05,5.57371689306053,399.9442628310694,0.3106632000398832,1885.256621387894,111.4743378612106
273,25.17264377765746,-5.782508575492629e-05,5.624722325923853,399.9437527767408,0.3163750124374624,1875.05553481523,112.494446518477
274,25.17259232212006,-4.567135157570279e-05,5.677578431446474,399.9432242156855,0.322348968452262,1864.484313710705,113.5515686289295
275,25.17255323331009,-3.304301913027063e-05,5.732233047033633,399.9426776695296,0.3285849570550449,1853.553390593273,114.6446609406727
276,25.17252697091153,-1.994262056323337e-05,5.78863223517828,399.9421136776482,0.3350826315414509,1842.273552964344,115.7726447035656
277,25.17251387578635,-6.372729235895158e-06,5.846720336690872,399.9415327966331,0.3418413869547463,1830.655932661826,116.9344067338174
278,25.17251451378796,7.662620375023742e-06,5.906440025628277,399.9409355997437,0.3488603377634377,1818.711994874345,118.1288005125655
279,25.17252935109696,2.215918742461565e-05,5.967732365867558,399.9403226763413,0.356138295906232,1806.453526826488,119.3546473173512
280,25.17255885310993,3.711208619249162e-05,6.030536869268817,399.9396946313073,0.3636737493161054,1793.892626146237,120.6107373853763
281,25.17260348443947,5.251574431022865e-05,6.094791555369675,399.9390520844463,0.3714648410340551,1781.041688926065,121.8958311073935
282,25.1726637089142,6.836386238614922e-05,6.16043301255251,399.9383956698745,0.379509349021468,1767.913397489498,123.2086602510502
283,25.17273998957874,8.464937524091642e-05,6.227396460624075,399.9377260353938,0.3878046667779325,1754.520707875185,124.5479292124815
284,25.17283278869373,0.0001013644149626121,6.295615814745713,399.9370438418525,0.3963477848687633,1740.876837050857,125.9123162949143
285,25.17294256773583,0.0001185002759837238,6.365023750651135,399.9363497624935,0.4051352734635305,1726.995249869773,127.3004750130227
286,25.1730694448247,0.0001360487526680829,6.43555177108732,399.9356444822891,0.4141632659834514,1712.889645782536,128.7110354217464
287,25.17321366564294,0.0001540002253316101,6.507130273413049,399.9349286972659,0.4234274439516858,1698.57394531739,130.142605468261
288,25.17337593597472,0.0001723423023737661,6.579688618288305,399.9342031138171,0.4329230231363266,1684.062276342339,131.5937723657661
289,25.17355666612269,0.0001910628176517741,6.653155199386771,399.9334684480061,0.4426447410712723,1669.368960122646,133.0631039877354
290,25.17375626261867,0.0002101486415956574,6.72745751406263,399.9327254248594,0.4525868460351775,1654.508497187474,134.5491502812526
291,25.17397512822363,0.000229585662232178,6.802522234901931,399.931974777651,0.4627430875633515,1639.495553019614,136.0504446980386
292,25.17421366192769,0.0002493587694128533,6.878275282087866,399.9312172471791,0.4731067085618092,1624.344943582427,137.5655056417573
293,25.17447225895014,0.0002694518423728962,6.954641896508647,399.9304535810349,0.4836704390867338,1609.071620698271,139.0928379301729
294,25.17475131073945,0.0002898477407348955,7.03154671353569,399.9296845328647,0.4944264918463456,1593.690657292862,140.6309342707138
295,25.1750512049732,0.0003105282990585905,7.108913837399424,399.928910861626,0.50536655947569,1578.217232520115,142.1782767479885
296,25.17537086318456,0.0003314801745179738,7.186666916089241,399.9281333308391,0.5164818136281164,1562.666616782152,143.7333383217848
297,25.17571128852196,0.0003526806577527175,7.264729216703714,399.9273527078329,0.5277629059202855,1547.054156659257,145.2945843340743
298,25.17607295607727,0.0003741081172117937,7.343023701176718,399.9265697629882,0.5391999707604302,1531.395259764657,146.8604740235344
299,25.17645612899062,0.0003957407442021603,7.421473102304678,399.9257852689769,0.5507826300823182,1515.705379539064,148.4294620460936
300,25.1768610601198,0.0004175557595208088,7.499999999999999,399.925,0.5624999999999999,1500,150
301,25.17728799204024,0.0004395294306208779,7.578526897695325,399.924214731023,0.5743406993909153,1484.294620460935,151.5705379539065
302,25.17773715704502,0.0004616370926347397,7.656976298823285,399.9234302370118,0.5862928604074155,1468.604740235343,153.1395259764657
303,25.17820877714487,0.0004838531732388602,7.735270783296288,399.922647292167,0.5983441409091718,1452.945843340742,154.7054156659258
304,25.17870306406816,0.0005061512213300521,7.813333083910762,399.9218666691609,0.6104817388013446,1437.333383217848,156.2666616782152
305,25.17921976798733,0.0005285057445624193,7.891086162600579,399.921089138374,0.6226924082558634,1421.782767479884,157.8217232520116
306,25.17975747178359,0.0005508950684369236,7.968453286464312,399.9203154671354,0.634962477785639,1406.309342707138,159.3690657292862
307,25.18031751766495,0.0005732856696084685,8.045358103491358,399.9195464189651,0.6472778701341406,1390.928379301729,160.9071620698271
308,25.18089993598626,0.0005956485039258552,8.121724717912137,399.9187827528209,0.6596241239354498,1375.655056417573,162.4344943582427
309,25.18150473814949,0.0006179538815875925,8.197477765098075,399.918025222349,0.6719864170927733,1360.504446980385,163.9495553019615
310,25.18213191660378,0.0006401715172176716,8.272542485937366,399.9172745751407,0.6843495918163879,1345.491502812527,165.4508497187473
311,25.1827814448454,0.0006622705831288689,8.346844800613232,399.9165315519938,0.6966981812552414,1330.631039877354,166.9368960122646
312,25.18345327741781,0.000684219765628425,8.420311381711697,399.9157968861829,0.7090164376498355,1315.937723657661,168.4062276342339
313,25.1841473499116,0.0007059873242091519,8.492869726586953,399.9150713027341,0.7212883619277715,1301.426054682609,169.8573945317391
314,25.18486357896451,0.000727541153456472,8.564448228912685,399.9143555177109,0.7334977346572562,1287.110354217463,171.2889645782537
315,25.18560077149921,0.0007488532105395407,8.63497624934887,399.9136502375065,0.7456281482681909,1273.004750130226,172.6995249869774
316,25.18635856935096,0.0007698918034862545,8.704384185254289,399.9129561581474,0.7576630404450498,1259.123162949142,174.0876837050858
317,25.18713734753378,0.0007906220670462826,8.772603539375929,399.9122739646062,0.7695857285907108,1245.479292124814,175.4520707875186
318,25.18793682403383,0.000811011594376124,8.839566987447492,399.9116043301255,0.7813794452557152,1232.086602510502,176.7913397489498
319,25.18875669045774,0.0008310279870153582,8.905208444630327,399.9109479155537,0.793027374423153,1218.958311073935,178.1041688926065
320,25.18959661203264,0.0008506389289403413,8.969463130731183,399.9103053686927,0.8045126885354604,1206.107373853764,179.3892626146236
321,25.19045622760618,0.0008698122618672226,9.032267634132443,399.9096773236587,0.8158185861459648,1193.546473173511,180.6453526826489
322,25.19133514964643,0.0008885160615642013,9.093559974371727,399.9090644002563,0.8269283300749553,1181.288005125655,181.8711994874345
