"time","T","der(T)","T_out"
588,20.54211681460391,-0.002813469788458118,17.72864702614579
589,20.53929553442121,-0.002828946614049524,17.71034892037168
590,20.53645874763842,-0.002844459481871603,17.69199926576682
591,20.53360641759285,-0.002860008006264792,17.67359841132805
592,20.5307385079828,-0.002875591800956769,17.65514670702603
593,20.52785498286808,-0.002891210479069585,17.63664450379849
594,20.52495580667044,-0.00290686365312677,17.61809215354367
595,20.52204094417403,-0.002922550935060499,17.59949000911353
596,20.51911039079906,-0.002938271966491957,17.5808384243071
597,20.51616417121857,-0.002954026417354864,17.56213775386371
598,20.51320218029076,-0.002969813826834482,17.54338835345628
599,20.51022438567662,-0.002985633805992098,17.52459057968452
600,20.50723075546113,-0.003001485965392945,17.50574479006819
601,20.50422125815474,-0.003017369915114479,17.48685134304026
602,20.50119586269492,-0.003033285264754824,17.4679105979401
603,20.49815453844769,-0.003049231623441013,17.44892291500668
604,20.49509725520912,-0.003065208599837462,17.42988865537166
605,20.49202398320691,-0.003081215802154322,17.41080818105259
606,20.48893469310185,-0.003097252838155889,17.39168185494596
607,20.48582935598943,-0.003113319315169072,17.37251004082036
608,20.48270794340128,-0.003129414840091808,17.35329310330948
609,20.47957042730677,-0.003145539019401514,17.33403140790526
610,20.4764167801145,-0.00316169145916361,17.31472532095089
611,20.47324697467386,-0.003177871765039988,17.29537520963387
612,20.4700609842765,-0.003194079542297519,17.27598144197898
613,20.46685878265793,-0.003210314395816581,17.25654438684134
614,20.46364034399899,-0.003226575930099632,17.23706441389936
615,20.46040564292742,-0.003242863749279724,17.2175418936477
616,20.45715465451936,-0.003259177457129123,17.19797719739024
617,20.45388735430091,-0.003275516657067865,17.17837069723304
618,20.45060371824959,-0.00329188095217237,17.15872276607722
619,20.44730372279598,-0.003308269945184087,17.13903377761189
620,20.44398734482512,-0.003324683238518084,17.11930410630704
621,20.44065456167817,-0.003341120434271747,17.09953412740642
622,20.43730535115379,-0.003357581134233399,17.07972421692039
623,20.43393957007986,-0.003374064818461061,17.0598747516188
624,20.43055725256883,-0.003390571143545053,17.03998610902378
625,20.42715841591002,-0.003407099748507416,17.0200586674026
626,20.42374303762408,-0.003423650231863625,17.00009280576045
627,20.42031109560936,-0.003440222191776115,16.98008890383325
628,20.41686256814186,-0.003456815226061455,16.9600473420804
629,20.41339743387516,-0.003473428932197575,16.93996850167759
630,20.40991567184043,-0.003490062907330941,16.91985276450949
631,20.40641726144635,-0.003506716748283814,16.89970051316254
632,20.4029021824791,-0.003523390051561463,16.87951213091764
633,20.39937041510229,-0.003540082413359393,16.85928800174289
634,20.39582193985694,-0.003556793429570672,16.83902851028627
635,20.39225673766144,-0.003573522695793148,16.8187340418683
636,20.3886747898115,-0.003590269807336753,16.79840498247475
637,20.38507607798013,-0.003607034359230838,16.7780417187493
638,20.38146058421757,-0.003623815946231432,16.75764463798614
639,20.37782829095127,-0.003640614162828616,16.73721412812266
640,20.37417918098585,-0.003657428603253816,16.71675057773204
641,20.37051323750306,-0.0036742588614872,16.69625437601586
642,20.36683044406172,-0.003691104531265012,16.67572591279671
643,20.36313078459771,-0.003707965206086936,16.65516557851078
644,20.35941424342393,-0.003724840479223534,16.6345737642004
645,20.35568080523023,-0.003741729943723588,16.61395086150664
646,20.35193045508337,-0.00375863319242152,16.59329726266185
647,20.34816317842704,-0.003775549817944832,16.5726133604822
648,20.34437896108173,-0.003792479412721526,16.55189954836021
649,20.34057781324848,-0.003809421592991242,16.53115622025724
650,20.33675980865677,-0.003826376037960728,16.51038377069604
651,20.33292484402401,-0.003843342249270762,16.48958259475325
652,20.32907290829861,-0.003860319820246776,16.46875308805183
653,20.32520399087326,-0.003877308344119683,16.44789564675358
654,20.32131808158616,-0.003894307414034561,16.4270106675516
655,20.31741517072218,-0.003911316623059438,16.40609854766274
656,20.31349524901403,-0.003928335564193976,16.38515968482005
657,20.30955830764347,-0.00394536383037827,16.3641944772652
658,20.3056043382425,-0.003962401014501569,16.34320332374093
659,20.3016333328945,-0.003979446709411068,16.32218662348343
660,20.29764528413547,-0.003996500507920661,16.30114477621481
661,20.29364018495517,-0.004013562002819754,16.28007818213541
662,20.2896180287983,-0.004030630786882025,16.25898724191628
663,20.28557880956576,-0.004047706452874287,16.23787235669148
664,20.28152252161574,-0.004064788593565232,16.21673392805051
665,20.27744915976494,-0.004081876801734314,16.19557235803063
666,20.27335871928978,-0.004098970670180528,16.17438804910925
667,20.26925119592753,-0.004116069791731281,16.15318140419625
668,20.26512658587757,-0.004133173759251242,16.13195282662632
669,20.26098488580247,-0.004150282165651166,16.11070272015131
670,20.25682609282928,-0.004167394603896788,16.08943148893249
671,20.25265020455065,-0.004184510667017698,16.06813953753296
672,20.24845721902604,-0.004201629948116171,16.04682727090987
673,20.24424713478288,-0.00421875204037612,16.02549509440676
674,20.24001995081776,-0.004235876537071927,16.00414341374584
675,20.23577566659768,-0.004253003031577396,15.98277263502028
676,20.23151416106025,-0.00427013099637378,15.96138316468647
677,20.22723546690318,-0.004287260057346861,15.93997540955632
678,20.22293964230149,-0.004304389865512018,15.91854977678948
679,20.21862668621902,-0.004321520012333394,15.89710667388563
680,20.21429659799692,-0.004338650089320201,15.87564650867672
681,20.20994937735303,-0.004355779688033824,15.85416968931921
682,20.20558502438133,-0.004372908400095019,15.83267662428631
683,20.20120353955133,-0.004390035817191109,15.81116772236022
684,20.19680492370744,-0.004407161531083109,15.78964339262433
685,20.19238917806846,-0.004424285133612989,15.76810404445547
686,20.18795630422691,-0.004441406216710819,15.74655008751609
687,20.18350630414849,-0.004458524372401982,15.72498193174651
688,20.17903918017146,-0.004475639192814374,15.70339998735709
689,20.17455493500607,-0.004492750270185631,15.68180466482044
690,20.17005357173395,-0.004509857196870332,15.66019637486362
691,20.1655350938075,-0.004526959565347195,15.63857552846031
692,20.16099950504937,-0.004544056968226372,15.616942536823
693,20.15644680965178,-0.004561148998256588,15.59529781139519
694,20.15187701217599,-0.004578235248332444,15.57364176384355
695,20.14729011755169,-0.004595315311501627,15.55197480605006
696,20.14268613107639,-0.004612388780972154,15.53029735010424
697,20.13806505841487,-0.004629455250119621,15.50860980829525
698,20.13342690559853,-0.004646514312494446,15.48691259310408
699,20.12877167902486,-0.004663565561829142,15.46520611719572
700,20.12409938545681,-0.004680608592045538,15.44349079341128
701,20.1194100320222,-0.004697642997262074,15.42176703476013
702,20.11470364296419,-0.004714668388552097,15.4000352544121
703,20.10998035784522,-0.004731684492155651,15.37829586568957
704,20.1052400621625,-0.004748690780102888,15.35654928205961
705,20.10048276649678,-0.004765686849370614,15.33479591712617
706,20.09570848187432,-0.004782672297252184,15.31303618462214
707,20.09091721976784,-0.004799646721366308,15.29127049840153
708,20.08610899209744,-0.004816609719665852,15.26949927243158
709,20.08128381123153,-0.004833560890446613,15.24772292078492
710,20.07644168998774,-0.004850499832356128,15.22594185763161
711,20.07158264163386,-0.004867426144402483,15.20415649723138
712,20.06670667988876,-0.004884339425963113,15.18236725392565
713,20.06181381892329,-0.00490123927679358,15.16057454212971
714,20.05690407336123,-0.004918125297036429,15.1387787763248
715,20.05197745828019,-0.004934997087229926,15.11698037105027
716,20.04703398921258,-0.004951854248316932,15.09517974089564
717,20.04207368214647,-0.004968696381653682,15.07337730049278
718,20.03709655352656,-0.004985523089018587,15.05157346450797
719,20.03210262025507,-0.005002333972621041,15.02976864763403
720,20.0270918996927,-0.00501912863511027,15.00796326458243
721,20.02206440965953,-0.005035906679584089,14.98615773007544
722,20.01702016843594,-0.005052667709597761,14.96435245883818
723,20.01195919476354,-0.005069411329172775,14.94254786559077
724,20.0068815078461,-0.00508613714280566,14.92074436504044
725,20.00178712735046,-0.005102844755476823,14.89894237187364
726,19.99667607340747,-0.005119533772659325,14.87714230074814
727,19.99154836661289,-0.005136203800327721,14.85534456628517
728,19.98640402802832,-0.005152854444966829,14.83354958306149
729,19.98124295951179,-0.005169485193910226,14.81175776560157
730,19.97606518562597,-0.005186095657256329,14.78996952836964
731,19.97087081025093,-0.005202685524489077,14.76818528576186
732,19.96565985359162,-0.005219254401493229,14.74640545209839
733,19.96043233621048,-0.005235801894594919,14.72463044161556
734,19.9551882790264,-0.00525232761056845,14.70286066845795
735,19.94992770331357,-0.005268831156643039,14.68109654667053
736,19.9446506307004,-0.005285312140509593,14.65933849019081
737,19.93935708316837,-0.005301770170327469,14.6375869128409
738,19.93404708305097,-0.005318204854731251,14.61584222831972
739,19.92872065303258,-0.005334615802837504,14.59410485019507
740,19.92337781614736,-0.00535100262425156,14.5723751918958
741,19.91801859577814,-0.005367364929074212,14.55065366670393
742,19.91264301565532,-0.005383702327908528,14.52894068774679
743,19.90725109985577,-0.005400014431866593,14.50723666798918
744,19.90184287280171,-0.005416300852576226,14.48554202022548
745,19.89641835925961,-0.005432561202187756,14.46385715707186
746,19.89097758433909,-0.00544879509338075,14.44218249095834
747,19.88552057349181,-0.005465002139370759,14.42051843412106
748,19.88004735251036,-0.005481181953916032,14.39886539859432
749,19.87455794752714,-0.005497334151324287,14.37722379620286
750,19.8690523850133,-0.005513458346459385,14.35559403855392
751,19.86353069177759,-0.005529554154748094,14.3339765370295
752,19.85799289496526,-0.005545621192186795,14.31237170277847
753,19.85243902205697,-0.005561659075348182,14.29077994670879
754,19.84686910086768,-0.005577667421387993,14.26920167947969
755,19.84128316423497,-0.005593645852741126,14.24763731149384
756,19.8356814244484,-0.005609594171558843,14.22608725288956
757,19.83006375210344,-0.005625511838570418,14.20455191353302
758,19.82443017870057,-0.005641398475690139,14.18303170301044
759,19.81878073616796,-0.005657253705547672,14.16152703062029
760,19.81311545686204,-0.005673077151496516,14.14003830536553
761,19.8074343735683,-0.005688868437622488,14.11856593594581
